#x_m,y_m
2.1143886349136523,-26.34652098289893
2.164438634913651,-26.34652098289893
2.21448863491365,-26.39657098289893
2.2645386349136487,-26.39657098289893
2.3145886349136475,-26.39657098289893
2.3646386349136534,-26.39657098289893
2.4146886349136523,-26.446620982898928
2.464738634913651,-26.446620982898928
2.51478863491365,-26.446620982898928
2.5648386349136487,-26.446620982898928
2.6148886349136475,-26.496670982898927
2.6649386349136535,-26.496670982898927
2.7149886349136523,-26.496670982898927
2.765038634913651,-26.546720982898925
2.81508863491365,-26.546720982898925
2.8651386349136487,-26.546720982898925
2.9151886349136475,-26.546720982898925
2.9652386349136535,-26.59677098289893
3.0152886349136523,-26.59677098289893
3.065338634913651,-26.59677098289893
3.11538863491365,-26.64682098289893
3.1654386349136487,-26.64682098289893
3.2154886349136476,-26.64682098289893
