# s_m; t_s; v_mps; beta_rad; omega_z_radps; n_m; xi_rad
146.8; 16.927; 8.50; 0.00135; -0.03353; -0.76798; -0.06979
147.0; 16.950; 8.50; 0.00103; -0.02598; -0.78093; -0.06480
147.2; 16.973; 8.50; 0.00078; -0.02077; -0.79296; -0.05978
147.4; 16.996; 8.50; 0.00061; -0.01754; -0.80404; -0.05477
147.6; 17.019; 8.50; 0.00048; -0.01595; -0.81418; -0.04984
147.8; 17.042; 8.50; 0.00040; -0.01569; -0.82338; -0.04500
148.0; 17.065; 8.50; 0.00035; -0.01645; -0.83166; -0.04029
148.2; 17.088; 8.50; 0.00033; -0.01795; -0.83903; -0.03573
148.4; 17.111; 8.50; 0.00034; -0.01992; -0.84554; -0.03133
148.6; 17.134; 8.50; 0.00035; -0.02212; -0.85120; -0.02711
148.8; 17.157; 8.50; 0.00038; -0.02436; -0.85604; -0.02306
149.0; 17.181; 8.50; 0.00042; -0.02650; -0.86010; -0.01919
149.2; 17.204; 8.50; 0.00045; -0.02851; -0.86342; -0.01550
149.4; 17.227; 8.50; 0.00049; -0.03046; -0.86602; -0.01198
149.6; 17.250; 8.50; 0.00053; -0.03241; -0.86795; -0.00864
149.8; 17.273; 8.50; 0.00057; -0.03443; -0.86922; -0.00548
150.0; 17.296; 8.50; 0.00060; -0.03658; -0.86989; -0.00250
150.2; 17.319; 8.50; 0.00064; -0.03891; -0.86998; 0.00029
150.4; 17.342; 8.50; 0.00068; -0.04143; -0.86954; 0.00289
150.6; 17.366; 8.50; 0.00073; -0.04415; -0.86859; 0.00530
150.8; 17.389; 8.50; 0.00078; -0.04705; -0.86718; 0.00750
151.0; 17.412; 8.50; 0.00083; -0.05007; -0.86534; 0.00950
151.2; 17.435; 8.50; 0.00088; -0.05315; -0.86311; 0.01130
151.4; 17.459; 8.50; 0.00094; -0.05618; -0.86054; 0.01288
151.6; 17.482; 8.50; 0.00099; -0.05903; -0.85766; 0.01426
151.8; 17.505; 8.50; 0.00105; -0.06152; -0.85452; 0.01545
152.0; 17.528; 8.50; 0.00110; -0.06346; -0.85115; 0.01644
152.2; 17.552; 8.50; 0.00114; -0.06462; -0.84759; 0.01727
152.4; 17.575; 8.50; 0.00118; -0.06471; -0.84387; 0.01794
152.6; 17.598; 8.50; 0.00120; -0.06344; -0.84002; 0.01850
152.8; 17.622; 8.50; 0.00120; -0.06046; -0.83606; 0.01897
153.0; 17.645; 8.50; 0.00117; -0.05540; -0.83201; 0.01941
153.2; 17.668; 8.50; 0.00111; -0.04786; -0.82788; 0.01987
153.4; 17.692; 8.50; 0.00101; -0.03740; -0.82366; 0.02041
153.6; 17.715; 8.50; 0.00087; -0.02358; -0.81935; 0.02111
153.8; 17.739; 8.50; 0.00067; -0.00597; -0.81490; 0.02205
154.0; 17.762; 8.50; 0.00041; 0.01590; -0.81027; 0.02334
154.2; 17.785; 8.50; 0.00008; 0.04244; -0.80540; 0.02507
154.4; 17.809; 8.50; -0.00033; 0.07405; -0.80021; 0.02737
154.6; 17.832; 8.50; -0.00083; 0.11110; -0.79457; 0.03035
154.8; 17.856; 8.50; -0.00142; 0.15388; -0.78836; 0.03416
155.0; 17.879; 8.50; -0.00212; 0.20263; -0.78142; 0.03894
155.2; 17.903; 8.50; -0.00294; 0.25747; -0.77356; 0.04479
155.4; 17.926; 8.50; -0.00389; 0.31834; -0.76459; 0.05172
155.6; 17.950; 8.50; -0.00498; 0.38499; -0.75431; 0.05964
155.8; 17.974; 8.50; -0.00624; 0.45691; -0.74255; 0.06849
156.0; 17.997; 8.50; -0.00769; 0.53398; -0.72915; 0.07832
156.2; 18.021; 8.50; -0.00937; 0.61921; -0.71390; 0.08931
156.4; 18.045; 8.50; -0.01134; 0.70290; -0.69663; 0.10152
156.6; 18.069; 8.50; -0.01358; 0.78188; -0.67712; 0.11488
156.8; 18.093; 8.50; -0.01605; 0.85458; -0.65520; 0.12925
157.0; 18.118; 8.50; -0.01874; 0.91901; -0.63072; 0.14447
157.2; 18.142; 8.50; -0.02159; 0.97352; -0.60353; 0.16032
157.4; 18.166; 8.50; -0.02456; 1.01721; -0.57357; 0.17653
157.6; 18.191; 8.50; -0.02756; 1.05007; -0.54078; 0.19285
157.8; 18.215; 8.50; -0.03052; 1.07278; -0.50517; 0.20900
158.0; 18.240; 8.50; -0.03335; 1.08646; -0.46678; 0.22475
158.2; 18.264; 8.50; -0.03599; 1.09220; -0.42568; 0.23985
158.4; 18.289; 8.50; -0.03836; 1.09163; -0.38200; 0.25413
158.6; 18.314; 8.50; -0.04041; 1.08695; -0.33588; 0.26742
158.8; 18.338; 8.50; -0.04213; 1.07912; -0.28750; 0.27960
159.0; 18.363; 8.50; -0.04351; 1.06911; -0.23706; 0.29058
159.2; 18.388; 8.50; -0.04454; 1.05802; -0.18478; 0.30029
159.4; 18.412; 8.50; -0.04524; 1.04706; -0.13091; 0.30868
159.6; 18.437; 8.50; -0.04565; 1.03743; -0.07571; 0.31574
159.8; 18.462; 8.50; -0.04584; 1.03024; -0.01946; 0.32150
160.0; 18.486; 8.50; -0.04586; 1.02672; 0.03756; 0.32601
160.2; 18.510; 8.50; -0.04583; 1.02594; 0.09507; 0.32932
160.4; 18.535; 8.50; -0.04578; 1.02655; 0.15278; 0.33148
160.6; 18.559; 8.50; -0.04575; 1.02752; 0.21039; 0.33249
160.8; 18.582; 8.50; -0.04574; 1.02826; 0.26761; 0.33218
161.0; 18.606; 8.50; -0.04575; 1.02859; 0.32403; 0.33006
161.2; 18.629; 8.50; -0.04577; 1.02860; 0.37912; 0.32548
161.4; 18.652; 8.50; -0.04578; 1.02847; 0.43222; 0.31789
161.6; 18.675; 8.50; -0.04579; 1.02828; 0.48264; 0.30690
161.8; 18.697; 8.50; -0.04579; 1.02803; 0.52965; 0.29210
162.0; 18.718; 8.50; -0.04579; 1.02776; 0.57252; 0.27308
162.2; 18.739; 8.50; -0.04578; 1.02756; 0.61054; 0.24944
162.4; 18.759; 8.50; -0.04577; 1.02763; 0.64300; 0.22078
162.6; 18.779; 8.50; -0.04577; 1.02803; 0.66929; 0.18676
162.8; 18.798; 8.50; -0.04577; 1.02844; 0.68885; 0.14715
163.0; 18.816; 8.50; -0.04577; 1.02852; 0.70120; 0.10186
163.2; 18.834; 8.50; -0.04578; 1.02837; 0.70593; 0.05099
163.4; 18.851; 8.50; -0.04579; 1.02813; 0.70263; -0.00505
163.6; 18.868; 8.50; -0.04579; 1.02791; 0.69086; -0.06531
163.8; 18.886; 8.50; -0.04578; 1.02775; 0.67000; -0.12710
164.0; 18.904; 8.50; -0.04578; 1.02766; 0.63922; -0.18542
164.2; 18.923; 8.50; -0.04577; 1.02766; 0.59796; -0.23558
164.4; 18.943; 8.50; -0.04577; 1.02773; 0.54647; -0.27572
164.6; 18.965; 8.50; -0.04576; 1.02787; 0.48581; -0.30604
164.8; 18.987; 8.50; -0.04576; 1.02804; 0.41746; -0.32726
165.0; 19.011; 8.50; -0.04576; 1.02818; 0.34320; -0.34026
165.2; 19.035; 8.50; -0.04576; 1.02824; 0.26496; -0.34593
165.4; 19.060; 8.50; -0.04577; 1.02817; 0.18463; -0.34509
165.6; 19.085; 8.50; -0.04577; 1.02794; 0.10404; -0.33844
165.8; 19.110; 8.50; -0.04577; 1.02759; 0.02483; -0.32659
166.0; 19.135; 8.50; -0.04576; 1.02728; -0.05150; -0.30998
166.2; 19.160; 8.50; -0.04574; 1.02732; -0.12368; -0.28925
166.4; 19.185; 8.50; -0.04573; 1.02797; -0.19081; -0.26565
166.6; 19.210; 8.50; -0.04574; 1.02927; -0.25250; -0.24085
166.8; 19.234; 8.50; -0.04578; 1.03134; -0.30876; -0.21589
167.0; 19.259; 8.50; -0.04586; 1.03273; -0.35970; -0.19107
167.2; 19.283; 8.50; -0.04595; 1.03060; -0.40542; -0.16641
167.4; 19.307; 8.50; -0.04595; 1.02142; -0.44602; -0.14203
167.6; 19.331; 8.50; -0.04571; 1.00164; -0.48160; -0.11812
167.8; 19.355; 8.50; -0.04507; 0.97147; -0.51223; -0.09492
168.0; 19.378; 8.50; -0.04383; 0.92586; -0.53805; -0.07270
