# s_m; t_s; delta_rad; f_drive_N; f_brake_N; gamma_y_N
0.0; 0.000; -0.00292; 1.2; -1.5; 7.4
0.2; 0.024; -0.00348; 4.5; -11.2; 7.3
0.4; 0.048; -0.00381; 4.5; -10.9; 7.3
0.6; 0.072; -0.00393; 0.5; -0.5; 7.5
0.8; 0.097; -0.00391; 0.4; -0.1; 7.5
1.0; 0.121; -0.00379; 0.4; -0.0; 7.5
1.2; 0.145; -0.00358; 0.4; -0.0; 7.5
1.4; 0.169; -0.00329; 0.4; -0.0; 7.5
1.6; 0.193; -0.00294; 0.4; -0.0; 7.5
1.8; 0.217; -0.00251; 0.4; -0.0; 7.5
2.0; 0.241; -0.00200; 0.4; -0.0; 7.5
2.2; 0.265; -0.00141; 0.4; -0.0; 7.5
2.4; 0.289; -0.00073; 0.4; -0.0; 7.5
2.6; 0.312; 0.00002; 0.5; -0.0; 7.5
2.8; 0.336; 0.00084; 0.5; -0.0; 7.5
3.0; 0.359; 0.00170; 0.6; -0.0; 7.6
3.2; 0.382; 0.00260; 0.6; -0.0; 7.6
3.4; 0.404; 0.00350; 0.7; -0.0; 7.6
3.6; 0.427; 0.00441; 0.7; -0.0; 7.6
3.8; 0.449; 0.00529; 0.8; -0.0; 7.6
4.0; 0.471; 0.00617; 0.9; -0.0; 7.6
4.2; 0.493; 0.00703; 0.9; -0.0; 7.6
4.4; 0.514; 0.00788; 1.0; -0.0; 7.6
4.6; 0.535; 0.00871; 1.1; -0.0; 7.6
4.8; 0.555; 0.00954; 1.1; -0.0; 7.6
5.0; 0.575; 0.01037; 1.2; -0.0; 7.6
5.2; 0.595; 0.01120; 1.3; -0.0; 7.6
5.4; 0.614; 0.01204; 1.3; -0.0; 7.6
5.6; 0.633; 0.01288; 1.4; -0.0; 7.6
5.8; 0.652; 0.01374; 1.5; -0.0; 7.6
6.0; 0.671; 0.01458; 1.6; -0.0; 7.6
6.2; 0.691; 0.01535; 1.6; -0.0; 7.5
6.4; 0.710; 0.01604; 1.7; -0.0; 7.5
6.6; 0.731; 0.01670; 1.8; -0.0; 7.5
6.8; 0.751; 0.01736; 1.9; -0.0; 7.5
7.0; 0.773; 0.01804; 1.9; -0.0; 7.5
7.2; 0.796; 0.01877; 2.0; -0.0; 7.5
7.4; 0.819; 0.01952; 2.1; -0.0; 7.5
7.6; 0.843; 0.02031; 2.3; -0.0; 7.5
7.8; 0.867; 0.02112; 2.4; -0.0; 7.5
8.0; 0.892; 0.02194; 2.5; -0.0; 7.5
8.2; 0.917; 0.02276; 2.6; -0.0; 7.4
8.4; 0.943; 0.02358; 2.8; -0.0; 7.4
8.6; 0.970; 0.02438; 3.0; -0.0; 7.4
8.8; 0.996; 0.02515; 3.1; -0.0; 7.4
9.0; 1.023; 0.02589; 3.3; -0.0; 7.3
9.2; 1.050; 0.02659; 3.5; -0.0; 7.3
9.4; 1.077; 0.02725; 3.7; -0.0; 7.3
9.6; 1.104; 0.02786; 3.9; -0.0; 7.2
9.8; 1.131; 0.02844; 4.1; -0.0; 7.2
10.0; 1.158; 0.02896; 4.4; -0.0; 7.1
10.2; 1.185; 0.02944; 4.6; -0.0; 7.1
10.4; 1.212; 0.02987; 4.8; -0.0; 7.0
10.6; 1.239; 0.03026; 5.1; -0.0; 7.0
10.8; 1.265; 0.03059; 5.3; -0.0; 6.9
11.0; 1.292; 0.03084; 5.5; -0.0; 6.9
11.2; 1.318; 0.03100; 5.7; -0.0; 6.8
11.4; 1.344; 0.03104; 5.9; -0.0; 6.8
11.6; 1.370; 0.03090; 6.0; -0.0; 6.7
11.8; 1.395; 0.03056; 6.2; -0.0; 6.6
12.0; 1.421; 0.02995; 6.5; -0.0; 6.6
12.2; 1.446; 0.02905; 6.9; -0.0; 6.4
12.4; 1.472; 0.02781; 7.4; -0.0; 6.3
12.6; 1.497; 0.02621; 8.1; -0.0; 6.0
12.8; 1.522; 0.02425; 9.0; -0.0; 5.7
13.0; 1.547; 0.02195; 10.3; -0.0; 5.2
13.2; 1.571; 0.01934; 11.7; -0.0; 4.7
13.4; 1.596; 0.01652; 13.1; -0.0; 4.0
13.6; 1.620; 0.01359; 16.7; -15.4; 3.5
13.8; 1.644; 0.01069; 19.6; -18.4; 3.1
14.0; 1.668; 0.00804; 20.8; -19.7; 2.7
14.2; 1.692; 0.00572; 21.6; -20.5; 2.2
14.4; 1.716; 0.00374; 22.0; -20.9; 1.7
14.6; 1.740; 0.00206; 21.8; -20.8; 1.2
14.8; 1.764; 0.00065; 21.3; -20.3; 0.8
15.0; 1.788; -0.00049; 20.7; -19.7; 0.4
15.2; 1.812; -0.00140; 20.2; -19.2; 0.1
15.4; 1.835; -0.00210; 19.8; -18.9; -0.1
15.6; 1.859; -0.00261; 19.7; -18.7; -0.3
15.8; 1.883; -0.00297; 19.7; -18.7; -0.4
16.0; 1.907; -0.00320; 19.8; -18.8; -0.5
16.2; 1.931; -0.00330; 19.9; -18.9; -0.6
16.4; 1.954; -0.00332; 20.1; -19.1; -0.7
16.6; 1.978; -0.00326; 20.3; -19.3; -0.7
16.8; 2.002; -0.00313; 20.4; -19.4; -0.7
17.0; 2.026; -0.00297; 20.6; -19.6; -0.7
17.2; 2.049; -0.00276; 20.7; -19.7; -0.7
17.4; 2.073; -0.00254; 20.8; -19.8; -0.6
17.6; 2.097; -0.00230; 20.9; -19.9; -0.6
17.8; 2.120; -0.00206; 20.9; -20.0; -0.5
18.0; 2.144; -0.00181; 21.0; -20.0; -0.5
18.2; 2.168; -0.00157; 21.0; -20.0; -0.4
18.4; 2.191; -0.00134; 21.1; -20.1; -0.4
18.6; 2.215; -0.00112; 21.1; -20.1; -0.3
18.8; 2.238; -0.00091; 21.1; -20.1; -0.3
19.0; 2.262; -0.00072; 21.1; -20.1; -0.2
19.2; 2.285; -0.00054; 21.1; -20.1; -0.2
19.4; 2.309; -0.00038; 21.1; -20.1; -0.1
19.6; 2.332; -0.00023; 21.1; -20.1; -0.1
19.8; 2.356; -0.00009; 21.1; -20.1; -0.1
20.0; 2.379; 0.00004; 21.1; -20.1; -0.0
20.2; 2.402; 0.00015; 21.1; -20.1; -0.0
20.4; 2.426; 0.00025; 21.1; -20.1; 0.0
20.6; 2.449; 0.00034; 21.1; -20.1; 0.0
20.8; 2.472; 0.00042; 21.1; -20.1; 0.1
21.0; 2.496; 0.00049; 21.1; -20.1; 0.1
21.2; 2.519; 0.00056; 21.1; -20.1; 0.1
21.4; 2.542; 0.00061; 21.1; -20.1; 0.1
21.6; 2.565; 0.00065; 21.1; -20.1; 0.1
21.8; 2.588; 0.00068; 21.1; -20.1; 0.1
22.0; 2.611; 0.00071; 21.0; -20.1; 0.1
22.2; 2.634; 0.00071; 21.0; -20.1; 0.1
22.4; 2.657; 0.00070; 21.0; -20.0; 0.2
22.6; 2.680; 0.00067; 21.0; -20.0; 0.2
22.8; 2.703; 0.00062; 21.0; -20.0; 0.1
23.0; 2.726; 0.00054; 21.0; -20.0; 0.1
23.2; 2.749; 0.00043; 21.0; -20.0; 0.1
23.4; 2.772; 0.00028; 21.0; -20.1; 0.1
23.6; 2.795; 0.00008; 21.1; -20.1; 0.1
23.8; 2.818; -0.00017; 21.1; -20.1; 0.0
24.0; 2.841; -0.00047; 21.2; -20.2; -0.0
24.2; 2.864; -0.00083; 21.2; -20.3; -0.1
24.4; 2.887; -0.00126; 21.3; -20.3; -0.2
24.6; 2.910; -0.00176; 21.4; -20.4; -0.3
24.8; 2.933; -0.00233; 21.5; -20.5; -0.4
25.0; 2.957; -0.00298; 21.6; -20.6; -0.5
25.2; 2.980; -0.00371; 21.7; -20.7; -0.6
25.4; 3.003; -0.00451; 21.7; -20.7; -0.8
25.6; 3.026; -0.00539; 21.6; -20.6; -0.9
25.8; 3.049; -0.00633; 21.4; -20.4; -1.1
26.0; 3.072; -0.00732; 21.0; -20.0; -1.3
26.2; 3.096; -0.00836; 20.5; -19.4; -1.5
26.4; 3.119; -0.00942; 19.6; -18.6; -1.8
26.6; 3.142; -0.01048; 18.3; -17.2; -2.0
26.8; 3.165; -0.01151; 16.3; -15.2; -2.2
27.0; 3.188; -0.01248; 13.3; -12.2; -2.4
27.2; 3.212; -0.01333; 9.6; -8.5; -2.7
27.4; 3.235; -0.01404; 6.3; -5.2; -2.9
27.6; 3.258; -0.01456; 4.6; -3.4; -3.0
27.8; 3.281; -0.01484; 3.8; -2.6; -3.2
28.0; 3.305; -0.01487; 3.6; -2.4; -3.3
28.2; 3.328; -0.01464; 3.8; -2.6; -3.3
28.4; 3.351; -0.01414; 4.8; -3.6; -3.3
28.6; 3.374; -0.01343; 7.6; -6.4; -3.3
28.8; 3.398; -0.01256; 11.6; -10.4; -3.1
29.0; 3.421; -0.01158; 14.8; -13.7; -3.0
29.2; 3.444; -0.01054; 16.9; -15.8; -2.8
29.4; 3.467; -0.00947; 18.2; -17.1; -2.6
29.6; 3.491; -0.00841; 19.2; -18.1; -2.3
29.8; 3.514; -0.00738; 19.9; -18.8; -2.1
30.0; 3.537; -0.00638; 20.4; -19.4; -1.8
30.2; 3.560; -0.00545; 20.8; -19.7; -1.6
30.4; 3.584; -0.00459; 21.0; -20.0; -1.4
30.6; 3.607; -0.00380; 21.2; -20.2; -1.2
30.8; 3.630; -0.00309; 21.3; -20.3; -1.0
31.0; 3.654; -0.00246; 21.3; -20.3; -0.8
31.2; 3.677; -0.00191; 21.3; -20.3; -0.7
31.4; 3.700; -0.00144; 21.3; -20.3; -0.5
31.6; 3.724; -0.00105; 21.2; -20.2; -0.4
31.8; 3.747; -0.00072; 21.2; -20.2; -0.3
32.0; 3.770; -0.00046; 21.1; -20.2; -0.2
32.2; 3.794; -0.00026; 21.1; -20.1; -0.2
32.4; 3.817; -0.00011; 21.1; -20.1; -0.1
32.6; 3.840; -0.00001; 21.1; -20.1; -0.1
32.8; 3.864; 0.00006; 21.1; -20.1; -0.0
33.0; 3.887; 0.00008; 21.1; -20.1; -0.0
33.2; 3.910; 0.00009; 21.1; -20.1; -0.0
33.4; 3.934; 0.00007; 21.1; -20.1; 0.0
33.6; 3.957; 0.00003; 21.1; -20.1; 0.0
33.8; 3.980; -0.00001; 21.1; -20.1; 0.0
34.0; 4.004; -0.00005; 21.1; -20.1; -0.0
34.2; 4.027; -0.00009; 21.1; -20.1; -0.0
34.4; 4.050; -0.00013; 21.1; -20.1; -0.0
34.6; 4.074; -0.00016; 21.1; -20.1; -0.0
